'Lëlz','Esch-sur-Sûre','Neunhausen','Lultzhausen','OUI',60165,108279,5.891999,49.908507
'Lëntgen','Lintgen','Lintgen','Lintgen','OUI',77104,87530,6.127963,49.722279
'Lëpschent','Bourscheid','Bourscheid','Lipperscheid','OUI',74314,109398,6.088955,49.918867
'Lëpschter Dällt ','Bourscheid','Bourscheid','Lipperscheid-Dellt','NON',74668,109609,6.093881,49.920768
'Lëpschterhaff ','Esch-sur-Sûre','Heiderscheid','Lëpschterhaff','NON',64070,104860,5.946501,49.877884
'Lëtzebuerg','Luxembourg','Luxembourg','Luxembourg','OUI',77522,75216,6.133836,49.611567
'Maarkebaach','Parc Hosingen','Hoscheid','Maarkebaach','NON',74079,111374,6.085653,49.93663
'Maarksbierg','Tandel','Fouhren','Marxberg','NON',82994,107192,6.209801,49.899053
'Maarnech','Clervaux','Munshausen','Marnach','OUI',72764,124333,6.067094,50.053122
'Mamer','Mamer','Mamer','Mamer','OUI',69699,77100,6.025544,49.628424
'Manertchen','Echternach','Echternach','Manertchen','NON',100701,96289,6.455672,49.800677
'Manternach','Manternach','Manternach','Manternach','OUI',98275,86002,6.42149,49.708269
'Mariendall','Helperknapp','Tuntange','Marienthal','OUI',72355,86191,6.06213,49.710199
'Marscherwald','Consdorf','Consdorf','Marscherwald','OUI',88384,91964,6.28449,49.762092
'Marxeknupp','Contern','Contern','Marxeknupp','NON',86527,71618,6.258374,49.579186
'Marxmillen','Biwer','Biwer','Marxmillen','NON',94270,86595,6.365987,49.713709
'Masseler','Goesdorf','Goesdorf','Masseler','OUI',70508,110571,6.035931,49.929365
'Matgeshaff','Schieren','Schieren','Matgeshaff','NON',76873,98295,6.124675,49.819063
'Maulesmillen','Wincrange','Asselborn','Maulusmuehle','OUI',69364,129122,6.01949,50.09612
'Maulesmillen','Weiswampach','Weiswampach','Maulusmühle','OUI',69666,128971,6.023712,50.094774
'Mecher','Clervaux','Clervaux','Mecher','OUI',69048,122952,6.015246,50.04065
'Meecher','Lac de la Haute-Sûre','Mecher','Mecher','OUI',58823,109877,5.87322,49.92283
'Meecher','Lac de la Haute-Sûre','Mecher','Mecher (Kaundorf)','NON',58932,109891,5.874746,49.922957
'Meechtem','Wormeldange','Wormeldange','Machtum','OUI',99203,80445,6.434082,49.658278
'Meesebuerg','Larochette','Larochette','Meysembourg','OUI',81135,92854,6.183882,49.770151
'Meespelt','Kehlen','Kehlen','Meispelt','OUI',72131,83785,6.059073,49.688564
'Melickshaff','Echternach','Echternach','Mélickshaff','NON',96049,96856,6.391078,49.805917
'Mensder','Betzdorf','Betzdorf','Mensdorf','OUI',89823,80321,6.304168,49.65739
'Miedernach','Vallée de l'Ernz','Medernach','Medernach','OUI',83696,97252,6.219475,49.809682
'Miersch','Mersch','Mersch','Mersch','OUI',75566,90658,6.106599,49.750393
'Mierschent','Putscheid','Putscheid','Merscheid','OUI',75315,113386,6.102845,49.95473
'Miesdref','Mersch','Mersch','Moesdorf','OUI',76373,92554,6.11778,49.767445
'Millbech','Contern','Contern','Mühlbach','NON',85523,72330,6.244501,49.585598
'Millebaach','Luxembourg','Rollingergrund','Mühlenbach (Luxembourg)','NON',76389,77137,6.118142,49.628833
'Misärshaff','Rambrouch','Arsdorf','Misère-Ferme','NON',55776,103640,5.831189,49.866639
'Mompech','Rosport-Mompach','Mompach','Mompach','OUI',101578,90921,6.467555,49.752384
'Monnerech','Mondercange','Mondercange','Mondercange','OUI',66940,66450,5.987707,49.532617
'Moserhaff','Vallée de l'Ernz','Ermsdorf','Moserhaff','NON',82827,101640,6.207435,49.849138
'Mouschbierg','Bettendorf','Bettendorf','Mouschbierg','NON',80024,101023,6.168461,49.843598
'Munneref  ','Mondorf-les-Bains','Mondorf-les-Bains','Mondorf-les-Bains','OUI',87288,63609,6.268747,49.507168
'Munnerëffer Strooss ','Roeser','Roeser','Mondorf-Route','NON',76996,63387,6.126646,49.505209
'Munzen','Clervaux','Munshausen','Munshausen','OUI',70930,122166,6.041537,50.033615
'Mutfert','Contern','Contern','Moutfort','OUI',86270,72600,6.254836,49.588018
'Mäerkels','Kiischpelt','Kautenbach','Merkholtz','OUI',66631,114246,5.981808,49.962331
'Mäertert','Mertert','Mertert','Mertert','OUI',102728,85506,6.483197,49.703657
'Mäerzeg','Mertzig','Mertzig','Mertzig','OUI',68421,99636,6.00719,49.831017
'Märel','Luxembourg','Hollerich','Merl (Luxembourg)','NON',74782,74308,6.095936,49.603386
'Märjendaller Haff ','Helperknapp','Tuntange','Mariendallerhaff/Märjendallerhaff','NON',73051,85705,6.071789,49.705838
'Méchela','Bourscheid','Bourscheid','Michelau','OUI',74622,107170,6.093274,49.898839
'Méchelbuch','Vichten','Vichten','Michelbouch','OUI',69420,98204,6.021114,49.818161
'Méchelsbierg','Rosport-Mompach','Rosport','Michelsbierg','NON',103226,95309,6.490686,49.791774
'Méchelshaff','Consdorf','Consdorf','Michelshof','OUI',95516,93470,6.383538,49.775489
'Méideng','Contern','Contern','Medingen','OUI',85802,71291,6.248344,49.576253
'Méischdref','Rosport-Mompach','Mompach','Moersdorf','OUI',103594,90076,6.495478,49.744711
'Méischtref','Bettendorf','Bettendorf','Moestroff','OUI',84888,103583,6.236116,49.866593
'Mëllerdall','Waldbillig','Waldbillig','Mullerthal','OUI',90329,95163,6.311571,49.790822
'Mëlleref','Steinsel','Steinsel','Mullendorf','OUI',77290,82845,6.130575,49.680158
'Mënjecker','Manternach','Manternach','Münschecker','OUI',99662,85167,6.440677,49.700718
'Mënsbech','Schuttrange','Schuttrange','Munsbach','OUI',86995,77525,6.264951,49.632291
'Mënsbecher Schlass','Schuttrange','Schuttrange','Munsbach - Château','NON',86658,77608,6.260288,49.633041
'Mëtscheed','Esch-sur-Sûre','Heiderscheid','Merscheid','OUI',65650,104160,5.968509,49.871631
'Mëtschenhaff','Bettendorf','Bettendorf','Mëtschenhaff','NON',84577,105658,6.231815,49.885251
'Nacher','Goesdorf','Goesdorf','Nocher','OUI',66258,112275,5.976679,49.944603
'Nacher Strooss','Goesdorf','Goesdorf','Nocher-Route','OUI',65187,112549,5.961748,49.947041
'Nei Brasilien','Wahl','Wahl','Grevels - Nei-Brésil','NON',62060,102450,5.918649,49.856161
'Neiduerf','Luxembourg','Eich','Neudorf','NON',79890,76394,6.166601,49.622163
'Neienshaff','Vallée de l'Ernz','Medernach','Neienshaff','NON',85744,96076,6.24791,49.799093
'Neihaff  ','Esch-sur-Sûre','Neunhausen','Neihaff  (Insenborn)','NON',57878,106312,5.860273,49.890743
'Neihaff  ','Erpeldange-sur-Sûre','Erpeldange','Neihaff (Ingeldorf)','NON',76400,101136,6.118077,49.844603
'Neihaischen','Schuttrange','Schuttrange','Neuhaeusgen','OUI',85222,76640,6.240397,49.624352
'Neiluerenzscheierhaff','Bertrange','Bertrange','Neiluerenzscheierhaff','NON',69795,72719,6.026986,49.589036
'Neimillen ','Echternach','Echternach','Neimillen (Echternach)','NON',96250,96224,6.393843,49.80023
'Neimillen ','Vallée de l'Ernz','Ermsdorf','Neimillen (Ermsdorf)','NON',84157,100471,6.225915,49.83862
'Neimillen ','Grosbous','Grosbous','Neimillen (Grosbous)','NON',64824,99893,5.957185,49.833248
'Neimillen ','Wincrange','Hachiville','Neimillen (Hoffelt)','NON',62234,127374,5.919923,50.080242
'Neimillen ','Koerich','Koerich','Neimillen (Koerich)','NON',63101,82463,5.933989,49.676494
'Neimillen ','Mamer','Mamer','Neimillen (Mamer)','NON',71243,78310,6.046888,49.639327
'Neimillen ','Schifflange','Schifflange','Neimillen (Schifflange)','NON',68995,64525,6.016149,49.515349
'Neirodeschhaff','Consdorf','Consdorf','Neirodeschhaff','NON',94372,93790,6.367667,49.778395
'Nidderaanwen','Niederanven','Niederanven','Niederanven','OUI',86787,79498,6.262107,49.650032
'Nidderdonwen','Flaxweiler','Flaxweiler','Niederdonven','OUI',96971,78087,6.403067,49.637145
'Nidderfeelen','Feulen','Feulen','Niederfeulen','OUI',71513,102286,6.050108,49.854894
'Nidderglabech','Nommern','Nommern','Niederglabach','OUI',78914,95341,6.153044,49.792512
'Nidderkolpech  ','Ell','Ell','Colpach-Bas','OUI',55562,91532,5.828972,49.757773
'Nidderkuer','Differdange','Differdange','Niederkorn','OUI',60147,67259,5.893827,49.539707
'Nidderkäerjeng','Käerjeng','Bascharage','Bascharage','OUI',60849,70503,5.903369,49.568896
'Nidderpallen','Redange/Attert','Redange','Niederpallen','OUI',61167,91243,5.906772,49.755376
'Nidderpallener Millen ','Redange/Attert','Redange','Niederpallen-Moulin','NON',61900,92229,5.916898,49.764263
'Nidderter Haff ','Bertrange','Bertrange','Niedert (Ferme de)','NON',69297,73586,6.020075,49.596823
'Nidderwampech','Wincrange','Oberwampach','Niederwampach','OUI',56470,119709,5.839864,50.011132
'Nidderwolz','Wiltz','Wiltz','Niederwiltz','NON',62466,115178,5.923719,49.970603
'Nidderwämper Halt','Wincrange','Oberwampach','Niederwampach-Halte','NON',55767,118676,5.830122,50.001817
'Niklosbierg','Vianden','Vianden','Mont St. Nicolas','NON',79761,112357,6.164799,49.945497
'Nisendaller Haff','Waldbillig','Waldbillig','Niesenthal','OUI',87253,97440,6.268896,49.81134
'Nojem','Redange/Attert','Redange','Nagem','OUI',57724,94781,5.85879,49.787067
'Nojemer Bierg ','Redange/Attert','Redange','Nagemerberg','NON',56944,95530,5.847915,49.793772
'Nojemer Haff ','Redange/Attert','Redange','Nagem (Ferme de)','NON',57121,95440,5.850378,49.79297
'Noumer','Nommern','Nommern','Nommern','OUI',80554,95682,6.175821,49.795578
'Nouspelt','Kehlen','Kehlen','Nospelt','OUI',68229,82332,6.005041,49.675438
'Noutem','Lac de la Haute-Sûre','Mecher','Nothum','OUI',59259,111752,5.8792,49.9397
'Nuechtmanescht','Putscheid','Putscheid','Nachtmanderscheid','OUI',77429,112649,6.132308,49.948117
'Näerden','Beckerich','Beckerich','Noerdange','OUI',62399,89898,5.923929,49.74332
'Näertrech','Winseler','Winseler','Noertrange','OUI',61569,116229,5.911166,49.980025
'Näerzeng','Bettembourg','Bettembourg','Noertzange','OUI',71891,63984,6.056152,49.510531
'Näidsen','Parc Hosingen','Hosingen','Neidhausen','OUI',72844,121591,6.068262,50.028472
'Néngsen','Esch-sur-Sûre','Neunhausen','Neunhausen','OUI',59495,104683,5.882862,49.876155
'Obeler','Bettembourg','Bettembourg','Abweiler','OUI',73578,66589,6.079404,49.533972
'Ohn ','Wormeldange','Wormeldange','Ahn','OUI',98328,76929,6.421799,49.626693
'Ollem','Kehlen','Kehlen','Olm','OUI',67955,80278,6.001307,49.656965
'Openthalt',' Helperknapp','Boevange-sur-Attert','Openthalt','OUI',70368,90761,6.034469,49.751259
'Osper','Redange/Attert','Redange','Ospern','OUI',61332,94247,5.908918,49.782389
'Ouljen','Betzdorf','Betzdorf','Olingen','OUI',90892,83008,6.319048,49.68153
'Ousterbuer','Vallée de l'Ernz','Medernach','Osterbour (Larochette)','NON',83573,95119,6.217746,49.790506
'Ousterbuer','Redange/Attert','Redange','Osterbour (Nagem)','NON',58376,94190,5.867877,49.781778
'Ousterholz','Consdorf','Consdorf','Osterholz','NON',92058,95416,6.33559,49.793065
'Pafebierg','Rosport-Mompach','Rosport','Pfaffenberg','NON',100388,92468,6.451123,49.766334
'Pafebruch','Mamer','Mamer','Pafebruch','NON',68600,78345,6.010296,49.639598
'Pafemillen','Wincrange','Asselborn','Cinqfontaines','OUI',68613,130217,6.008959,50.105956
'Pafendall','Luxembourg','Luxembourg','Pfaffenthal (Luxembourg)','NON',77645,75423,6.135537,49.613428
'Peckelshaff','Vichten','Vichten','Peckelshaff','NON',68478,97665,6.00804,49.813298
'Peppeng','Roeser','Roeser','Peppange','OUI',77372,65302,6.131825,49.522429
'Piisseng   ','Reckange-sur-Mess','Reckange-sur-Mess','Pissange','OUI',67938,68100,6.001444,49.547473
'Plankenhaff','Lintgen','Lintgen','Plankenhaff','NON',81127,88228,6.183756,49.72856
'Platen','Préizerdaul','Bettborn','Platen','OUI',63204,95242,5.934868,49.79139
'Pletschette','Vallée de l'Ernz','Medernach','Pletschette','NON',86964,98265,6.264896,49.81876
'Pläitreng ','Contern','Contern','Pleitrange','NON',88117,73135,6.280391,49.592806
'Polvermillen ','Luxembourg','Hamm','Pulvermühl (Luxembourg)','NON',78855,74928,6.152281,49.608981
'Pommerlach','Winseler','Winseler','Pommerloch','OUI',57757,114245,5.858134,49.962059
'Poschend','Parc Hosingen','Consthum','Poschend','NON',74149,116893,6.086545,49.986249
'Posselt','Berdorf','Berdorf','Posselt','NON',95316,97690,6.380928,49.813435
'Potaschbierg','Grevenmacher','Grevenmacher','Potaschberg','NON',96887,82628,6.402101,49.677974
'Poul','Putscheid','Putscheid','Pull','NON',77895,112788,6.1388,49.949368
'Pretemer Haff','Reckange-sur-Mess','Reckange-sur-Mess','Prétemerhaff','NON',65623,69737,5.969395,49.562141
'Pretten','Lintgen','Lintgen','Prettingen','OUI',76389,87063,6.118052,49.718077
'Proz','Préizerdaul','Bettborn','Pratz','OUI',63280,96670,5.935862,49.80423
'Präiteler','Consdorf','Consdorf','Breidweiler','OUI',89503,93677,6.300063,49.777476
'Pärel','Rambrouch','Perlé','Perlé','OUI',51170,97523,5.767578,49.811441
'Péiteng','Pétange','Pétange','Pétange','OUI',58685,69150,5.873526,49.556659
'Pënsch','Kiischpelt','Wilwerwiltz','Pintsch','OUI',68619,117631,6.009415,49.992805
'Pëtschent ','Putscheid','Putscheid','Putscheid','OUI',78185,113824,6.142836,49.958683
'Pëtten','Mersch','Mersch','Pettingen','OUI',75537,92812,6.106173,49.769759
'Rammeldang','Niederanven','Niederanven','Rameldange','OUI',84661,80854,6.232683,49.662244
'Rammerech ','Rambrouch','Folschette','Rambrouch','OUI',56435,99595,5.8406,49.830299
'Randschelt','Wahl','Wahl','Rindschleiden','OUI',60854,101711,5.901914,49.84948
'Recken','Mersch','Mersch','Reckange','OUI',73620,90653,6.079597,49.750331
'Reckendall','Strassen','Strassen','Reckenthal','NON',74591,76621,6.093262,49.62418
'Reckener Barrière','Mersch','Mersch','Reckange-Barrière','NON',71536,90476,6.050683,49.748714
'Reckeng op der Mess','Reckange-sur-Mess','Reckange-sur-Mess','Reckange-sur-Mess','OUI',68592,69517,6.01044,49.560225
'Reckingerhaff','Dalheim','Dalheim','Reckingerhof','OUI',90385,66802,6.311592,49.535831
'Reifeschbierg','Mersch','Mersch','Reifeschbierg','NON',76993,91861,6.126391,49.761218
'Reiland','Heffingen','Heffingen','Reuland','OUI',86686,91115,6.260909,49.75448
'Reilander Millen ','Heffingen','Heffingen','Reuland-Moulin','NON',87281,90866,6.269161,49.752234
'Reiler','Clervaux','Clervaux','Reuler','OUI',70670,124713,6.037846,50.05651
'Reineschhaff','Vallée de l'Ernz','Medernach','Reineschhaff','NON',84706,97546,6.233511,49.812318
'Reisduerf','Reisdorf','Reisdorf','Reisdorf','OUI',86954,103575,6.264853,49.866501
'Reisermillen','Vallée de l'Ernz','Ermsdorf','Reisermillen','NON',84000,100821,6.223736,49.841768
'Riedgen','Reckange-sur-Mess','Reckange-sur-Mess','Roedgen','OUI',70103,71162,6.031284,49.575042
'Riesenhaff','Rambrouch','Arsdorf','Riesenhof','OUI',54528,100786,5.814017,49.840929
'Ringbaach ','Wahl','Wahl','Ringbaach','NON',61766,100435,5.914655,49.838036
'Rippeg','Bech','Bech','Rippig','OUI',90947,89650,6.319998,49.741246
'Rippweiler','Useldange','Useldange','Rippweiler','OUI',64894,90856,5.958507,49.752001
'Rodange','Pétange','Pétange','Rodange','OUI',56451,67971,5.842721,49.545976
'Rolleng','Pétange','Pétange','Lamadelaine','OUI',57550,68129,5.857898,49.547439
'Rolleng','Bous','Bous','Rolling','OUI',90826,68490,6.317731,49.551
'Rolleng','Mersch','Mersch','Rollingen','OUI',76265,89880,6.116306,49.743403
'Rollengergronn ','Luxembourg','Rollingergrund','Rollingergrund (Luxembourg)','NON',75392,76430,6.10435,49.62247
'Rommeler Haff','Rambrouch','Bigonville','Martelinville','NON',51448,103573,5.770996,49.865847
'Ronnebësch','Tandel','Bastendorf','Ronnebësch','NON',78297,112042,6.144404,49.942662
'Rossmillen','Weiswampach','Weiswampach','Rossmühle','OUI',71259,130760,6.045934,50.110883
'Rosswénkeler Haff ','Consdorf','Consdorf','Rosswinkelerhaff','NON',94368,93195,6.36759,49.773045
'Roudemer','Junglinster','Rodenbourg','Rodenbourg','OUI',88787,83764,6.289898,49.688361
'Roudenhaff','Pétange','Pétange','Ferme rouge (Rodange)','NON',56792,66264,5.847533,49.530642
'Roudenhaff ','Kopstal','Kopstal','Roudenhaff (Bridel)','NON',74137,80284,6.086924,49.65711
'Roudenhaff ','Echternach','Echternach','Roudenhaff (Echternach)','NON',98597,95185,6.426394,49.79082
'Rouderssen','Parc Hosingen','Hosingen','Rodershausen','OUI',77253,122876,6.129785,50.040061
'Roumecht','Rambrouch','Perlé','Rombach-Martelange','OUI',49585,100083,5.745357,49.834379
'Rouscht','Bissen','Bissen','Roost (Bissen)','OUI',74582,94766,6.092889,49.787319
'Rouschthaff','Mersch','Mersch','Rouschthaff','NON',77063,92529,6.127358,49.767224
'Rouspert','Rosport-Mompach','Rosport','Rosport','OUI',103763,96795,6.498234,49.805112
'Routbaach','Préizerdaul','Bettborn','Roudbaach','NON',63110,93910,5.93362,49.779411
'Rued','Ell','Ell','Roodt (Ell)','OUI',55235,95633,5.824174,49.79463
'Rued','Habscht','Septfontaines','Roodt/Eisch','OUI',67881,84289,6.000159,49.693026
'Rued-Sir','Betzdorf','Betzdorf','Roodt-sur-Syre','OUI',89701,81300,6.302503,49.666194
'Rueder','Clervaux','Munshausen','Roder','OUI',73764,124637,6.081052,50.055867
'Rulljen','Wiltz','Wiltz','Roullingen','OUI',62364,113289,5.922383,49.953617
'Räichel','Redange/Attert','Redange','Reichlange','OUI',62811,93173,5.929501,49.772777
'Réid','Waldbredimus','Waldbredimus','Roedt','OUI',88457,70549,6.285038,49.569551
'Réiden op der Atert','Redange/Attert','Redange','Redange/Attert','OUI',59647,92093,5.885634,49.762968
'Réidingshaff','Wahl','Wahl','Redingshaff','NON',59288,100755,5.880191,49.840833
'Réimech','Remich','Remich','Remich','OUI',94441,68263,6.36768,49.548883
'Réiser','Roeser','Roeser','Roeser','OUI',78699,67543,6.150146,49.542582
'Réngel','Esch-sur-Sûre','Heiderscheid','Ringel','OUI',68819,109010,6.012452,49.915302
'Réngeler Haff ','Esch-sur-Sûre','Heiderscheid','Ringel (Ferme de)','NON',68433,109360,6.007068,49.918441
'Rëmeleng','Rumelange','Rumelange','Rumelange','OUI',69918,58498,6.029047,49.461176
'Rëmeljen','Wincrange','Asselborn','Rumlange','OUI',66206,127335,5.975417,50.079996
'Rëmerech','Préizerdaul','Bettborn','Reimberg','OUI',64434,95622,5.951935,49.794839
'Rëmerschen','Schengen','Remerschen','Remerschen','OUI',93538,61623,6.354973,49.489203
'Saassel','Wincrange','Asselborn','Sassel','OUI',67534,129400,5.993903,50.09859
'Saitert','Berdorf','Berdorf','Seitert','NON',93613,99977,6.357347,49.834038
'Sandweiler','Sandweiler','Sandweiler','Sandweiler','OUI',83628,75439,6.218324,49.613565
'Sandweiler Gare','Hesperange','Hesperange','Sandweiler-Contern Gare','NON',82660,74124,6.204921,49.601747
'Schack','Käerjeng','Bascharage','Schack','NON',59964,71413,5.891088,49.577049
'Schandel','Useldange','Useldange','Schandel','OUI',65836,95248,5.97142,49.791511
'Schanz','Bech','Bech','Altrier','OUI',91635,90580,6.32957,49.749594
'Scheedbierg','Mertert','Mertert','Scheedbierg','NON',100929,86267,6.458299,49.710565
'Scheedel','Bourscheid','Bourscheid','Scheidel','OUI',71002,106463,6.042906,49.89244
'Scheedgen','Consdorf','Consdorf','Scheidgen','OUI',93925,94113,6.361473,49.781309
'Scheedhaff','Luxembourg','Hamm','Scheedhaff','NON',82076,74886,6.196846,49.608601
'Scheedheck','Reisdorf','Reisdorf','Scheedheck','NON',90290,102890,6.311235,49.860294
'Scheierbierg','Bous','Bous','Scheuerberg','NON',92155,66930,6.336049,49.536949
'Scheierhaff ','Sanem','Sanem','Scheierhaff (Belvaux)','NON',62163,64805,5.921791,49.517705
'Scheierhaff ','Lenningen','Lenningen','Scheierhaff (Canach)','NON',90771,73086,6.317098,49.592324
'Scheierhaff ','Mersch','Mersch','Scheierhaff (Moesdorf)','NON',77760,93337,6.137028,49.774491
'Scheierhaff ','Vianden','Vianden','Scheierhaff (Vianden)','NON',83449,111949,6.216177,49.941818
'Schengen','Schengen','Remerschen','Schengen','OUI',94110,60225,6.362818,49.476621
'Schibbreger Millen ','Kiischpelt','Kautenbach','Schüttburg-Moulin','NON',69231,114809,6.018028,49.967445
'Schibbreger Schlass','Kiischpelt','Kautenbach','Schüttburg-Château','NON',69755,114496,6.02534,49.96464
'Schierbaach','Heffingen','Heffingen','Scherbach','OUI',84097,94118,6.225013,49.781503
'Schieren','Schieren','Schieren','Schieren','OUI',75122,99166,6.100333,49.826883
'Schierener Haff ','Schieren','Schieren','Schieren (Ferme de)','NON',76264,98405,6.116212,49.820049
'Schierener Millen ','Schieren','Schieren','Schieren-Moulin','NON',74343,98970,6.089509,49.825114
'Schierfenhaff','Heffingen','Heffingen','Scherfenhaff','NON',84832,94411,6.235222,49.784131
'Schiltzbierg','Fischbach','Fischbach','Schiltzberg','OUI',83650,89334,6.21876,49.738494
'Schlammestee','Weiler-la-Tour','Weiler-la-Tour','Schlammesté / Schlammestee','NON',80980,66550,6.18166,49.533654
'Schleederhaff ','Nommern','Nommern','Schleederhaff','NON',76627,96622,6.121271,49.804021
'Schleef','Winseler','Winseler','Schleif','OUI',57742,117318,5.857748,49.989685
'Schläifmillen','Luxembourg','Hollerich','Schleifmühle (Luxembourg)','NON',79331,74247,6.158868,49.602859
'Schläifmillen ','Junglinster','Junglinster','Schleifmillen (Altlinster)','NON',83882,88088,6.221966,49.72729
'Schläiterhaff','Berdorf','Berdorf','Schleiterhaff','NON',94437,96778,6.368681,49.805257
'Schléiwenhaff','Leudelange','Leudelange','Schléiwenhaff','NON',71851,71633,6.055443,49.579303
'Schlënnermanescht','Bourscheid','Bourscheid','Schlindermanderscheid','OUI',72125,110864,6.058445,49.932023
'Schmuelen','Putscheid','Putscheid','Schmuelen','NON',76345,115638,6.117177,49.974983
'Schmëdd ','Troisvierges','Troisvierges','Huldange-Forge','NON',69506,138436,6.021217,50.179863
'Schmëttewier','Beaufort','Beaufort','Schmëttewier','NON',90965,100404,6.320552,49.837931
'Schockmillen','Käerjeng','Clemency','Schockmillen','NON',59129,74846,5.879362,49.607887
'Schorenshaff','Manternach','Manternach','Schorenshaff','NON',97299,84152,6.407877,49.691665
'Schous','Fischbach','Fischbach','Schoos','OUI',80014,90600,6.16832,49.749887
'Schraasseg','Schuttrange','Schuttrange','Schrassig','OUI',86369,74892,6.256243,49.608624
'Schraasseger Kuelebierg ','Schuttrange','Schuttrange','Schrassig-Kuelebierg','NON',85428,74990,6.243225,49.609515
'Schrondweiler','Nommern','Nommern','Schrondweiler','OUI',79159,96657,6.156444,49.804344
'Schréideschhaff','Bettendorf','Bettendorf','Schroedeschhaff','NON',83653,101802,6.218921,49.85059
'Schuller','Dippach','Dippach','Schouweiler','OUI',64640,71943,5.955721,49.581951
'Schumannseck','Lac de la Haute-Sûre','Mecher','Schumannseck','NON',59133,112444,5.877408,49.945917
'Schummeschmillen','Redange/Attert','Redange','Schummeschmillen','NON',59323,91914,5.881146,49.761348
'Schwaarzenhaff','Steinfort','Steinfort','Schwaarzenhaff','NON',61203,81635,5.907732,49.668994
'Schwanterhaff','Vallée de l'Ernz','Medernach','Schwanterhaff','NON',84540,96570,6.231193,49.803545
'Schweebech  ','Saeul','Saeul','Schwebach','OUI',65583,90107,5.968096,49.745284
'Schweebecher Bréck ','Saeul','Saeul','Schwébecherbréck','NON',66121,90341,5.975552,49.7474
'Schweech','Beckerich','Beckerich','Schweich','OUI',62320,87546,5.922939,49.722172
'Schwiddelbruch','Rambrouch','Folschette','Schwiedelbrouch','OUI',57438,99447,5.854549,49.829007
'Schwunnendall','Lintgen','Lintgen','Schwanenthal','NON',76192,85561,6.115335,49.704571
'Schwéidsbeng  ','Schengen','Wellenstein','Schwebsingen','OUI',93797,63825,6.358625,49.508996
'Schäferrieder ','Mertert','Mertert','Schäferrieder','NON',102514,87043,6.480319,49.717484
'Schéiferei','Mersch','Mersch','Schéiferei','NON',74994,86192,6.098719,49.710236
'Schëffleng','Schifflange','Schifflange','Schifflange','OUI',68579,63448,6.010435,49.505658
'Schëmpech','Wincrange','Oberwampach','Schimpach','OUI',57320,119533,5.851733,50.009583
'Schëndels','Mersch','Mersch','Schoenfels','OUI',74253,87090,6.088432,49.718303
'Schëndelsser Millen ','Mersch','Mersch','Schoenfels-Moulin','NON',74922,87466,6.097704,49.721689
'Schëtter','Schuttrange','Schuttrange','Schuttrange','OUI',87572,76557,6.27292,49.62358
'Seelerhaff','Nommern','Nommern','Seylerhaff','NON',78657,98278,6.149465,49.818917
'Selschent','Wiltz','Eschweiler','Selscheid','OUI',64258,120453,5.948483,50.018077
'Selz','Tandel','Fouhren','Seltz','OUI',81430,105065,6.188024,49.879936
'Senneng','Niederanven','Niederanven','Senningen','OUI',85372,79206,6.242508,49.647421
'Sennengerbierg','Niederanven','Niederanven','Senningerberg','OUI',84199,79500,6.226269,49.650074
'Simmer','Habscht','Septfontaines','Septfontaines','OUI',65514,84896,5.967331,49.698431
'Simmerfarm','Habscht','Septfontaines','Simmerfarm','OUI',66874,84608,5.98619,49.69588
'Simmerschmelz','Habscht','Septfontaines','Simmerschmelz','OUI',67038,84466,5.98847,49.6946
'Sir','Boulaide','Boulaide','Surré','OUI',51967,107682,5.777917,49.902812
'Sirdall ','Biwer','Biwer','Syrdall','NON',96523,85406,6.397175,49.702961
'Sirdallschlass ','Manternach','Manternach','Syrdallschlass','NON',97221,85963,6.406876,49.707949
'Siren','Weiler-la-Tour','Weiler-la-Tour','Syren','OUI',83921,69997,6.222323,49.564634
'Siwebueren','Luxembourg','Rollingergrund','Septfontaines (Luxembourg)','NON',75236,77038,6.102184,49.627935
'Siwemuergen','Luxembourg','Eich','Siwemuergen','NON',76550,77522,6.120367,49.632295
'Siwwenaler','Clervaux','Munshausen','Siebenaler','OUI',69622,119675,6.023347,50.011199
'Sliepenhaff','Wiltz','Wiltz','Sliepenhaff','NON',64559,112754,5.95299,49.948868
'Soller','Winseler','Winseler','Sonlez','OUI',55328,114545,5.824263,49.964661
'Specksmillen','Echternach','Echternach','Specksmillen','NON',96616,96455,6.398937,49.802297
'Sprénkeng','Dippach','Dippach','Sprinkange','OUI',65391,71507,5.966122,49.578049
'Stackem','Wincrange','Asselborn','Stockem','OUI',65072,127127,5.959582,50.078099
'Stadbriedemes','Stadtbredimus','Stadtbredimus','Stadtbredimus','OUI',94374,69749,6.366809,49.562246
'Stafelter ','Niederanven','Niederanven','Staffelstein','OUI',80463,80386,6.174536,49.658055
'Steebrécken','Mondercange','Mondercange','Pontpierre','OUI',69980,66568,6.0297,49.533735
'Steenem','Rosport-Mompach','Rosport','Steinheim','OUI',102239,97966,6.477131,49.815699
'Steesel','Steinsel','Steinsel','Steinsel','OUI',76789,82130,6.123638,49.673727
'Steeën','Vallée de l'Ernz','Ermsdorf','Stegen','OUI',80166,99215,6.170434,49.827342
'Stengefort','Steinfort','Steinfort','Steinfort','OUI',61795,80668,5.915978,49.660318
'Stolzebuerg','Putscheid','Putscheid','Stolzembourg','OUI',79727,114517,6.164325,49.964916
'Stoppelhaff','Consdorf','Consdorf','Stoppelhaff','NON',89793,92907,6.30407,49.770548
